,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
L,0.0,0.0,0.0,0.0,0.0,0.3729548156261444,0.0,0.0,0.0,0.3591385781764984,0.0,0.0,0.3573376536369324,0.0,0.36036843061447144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K,0.3563501238822937,0.35797318816185,0.36111971735954285,0.7172316312789917,0.3586287498474121,0.0,0.35710442066192627,0.35885655879974365,0.0,0.3573649823665619,0.0,0.3588997423648834,1.0810866355895996,0.3586304485797882,0.0,0.7165177464485168,0.35823509097099304,0.36125117540359497,0.7191854119300842,0.36782145500183105,0.3598633408546448,0.7244701385498047,0.7254778742790222,0.7234291434288025,0.0
M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,0.3619201183319092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359291136264801
P,0.0,0.0,0.0,0.3594433665275574,0.0,0.35868996381759644,0.0,0.0,0.7158294916152954,0.716127336025238,0.35495269298553467,0.35832345485687256,0.0,0.0,0.0,0.0,0.3866349756717682,0.0,0.0,0.3596649467945099,0.0,0.35608971118927,0.0,0.0,0.0
S,0.35914716124534607,0.0,0.0,0.0,0.3600907623767853,0.0,0.35983702540397644,0.0,0.0,0.0,0.3642120659351349,0.7231671810150146,0.3592017590999603,0.7225524187088013,0.7207019329071045,0.3593289256095886,0.36252641677856445,0.7147974967956543,0.0,0.0,0.3589036762714386,0.35802406072616577,0.0,0.0,0.35808050632476807
T,0.0,0.7138692140579224,0.0,0.7180107831954956,0.0,0.0,0.35752201080322266,0.0,0.35974937677383423,0.0,0.0,0.3601676821708679,0.35940495133399963,0.0,0.7154918313026428,0.0,0.0,0.35824722051620483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,0.0,0.0,0.35760897397994995,0.0,0.0,0.0,0.0,0.0,0.0,0.3594275712966919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359068363904953,0.0,0.0,0.0,0.0,0.0,0.0
C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
