,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
L,11.550341606140137,4.300788402557373,3.859093189239502,9.869025230407715,8.187752723693848,8.555821418762207,9.811305046081543,13.259777069091797,10.4310884475708,9.01207160949707,11.587442398071289,10.786080360412598,12.939955711364746,15.474684715270996,13.294715881347656,19.3292293548584,8.541634559631348,10.451961517333984,9.033690452575684,6.828876972198486,5.1965250968933105
K,8.108198165893555,8.508341789245605,7.712630748748779,10.714449882507324,11.630378723144531,11.363086700439453,11.109246253967285,6.814646244049072,4.700753211975098,3.8789403438568115,3.862088203430176,4.694273948669434,6.006433486938477,8.6823148727417,9.508832931518555,5.581233024597168,8.746984481811523,4.435605525970459,13.31120491027832,10.260292053222656,8.564762115478516
M,0.4283904433250427,0.42392635345458984,0.8484243750572205,2.5579121112823486,1.6961486339569092,0.8489623665809631,1.7034754753112793,2.537479877471924,1.2928699254989624,2.9702985286712646,1.2720880508422852,2.1269731521606445,2.1240057945251465,1.2762606143951416,1.2718464136123657,0.8567742705345154,1.2831387519836426,0.8474661111831665,0.42408740520477295,2.561455726623535,1.712797999382019
F,3.8418116569519043,1.2764685153961182,3.002660036087036,2.5812692642211914,6.373413562774658,4.666046142578125,6.8083953857421875,13.160439491271973,16.998050689697266,15.755640029907227,10.227176666259766,12.733501434326172,18.292999267578125,17.8834228515625,14.026556968688965,4.680059432983398,6.832279682159424,2.9760501384735107,2.1274092197418213,2.983184814453125,4.2745232582092285
P,0.854769766330719,33.2723388671875,18.848621368408203,5.5599822998046875,9.387218475341797,9.032593727111816,5.194433689117432,0.0,3.428936243057251,3.407217502593994,1.7052018642425537,5.611876964569092,3.4124021530151367,3.924445867538452,8.83140754699707,8.270181655883789,11.432848930358887,12.933457374572754,15.092042922973633,22.86613655090332,3.8683533668518066
S,8.49661636352539,12.77468204498291,8.990748405456543,10.237701416015625,8.52670669555664,10.700313568115234,12.342476844787598,8.118853569030762,9.526769638061523,10.675029754638672,13.262351989746094,10.75956916809082,10.244295120239258,7.696988582611084,7.686971187591553,8.999103546142578,4.7023701667785645,13.222099304199219,11.05487060546875,8.962444305419922,9.398079872131348
T,9.442476272583008,5.134607315063477,7.264538764953613,8.568699836730957,8.091299057006836,6.809828758239746,8.097569465637207,7.232752799987793,6.84102725982666,7.647150039672852,8.097572326660156,7.339570999145508,8.128630638122559,6.432476043701172,9.031484603881836,7.6655097007751465,7.327652454376221,6.849643230438232,7.683862686157227,5.988560199737549,5.9810471534729
W,0.4230503737926483,0.0,1.2801218032836914,1.6976568698883057,2.9648072719573975,1.6963685750961304,2.119100570678711,5.076691627502441,2.963709831237793,2.119213104248047,1.2762393951416016,3.827873945236206,3.393571615219116,1.6997623443603516,0.42032983899116516,1.2643935680389404,1.6913070678710938,0.42365801334381104,1.2692759037017822,1.2707582712173462,0.8458422422409058
Y,1.702492356300354,1.7018802165985107,3.403151035308838,3.828542470932007,2.9653778076171875,4.676164627075195,4.276136875152588,9.757323265075684,10.629252433776855,10.212796211242676,8.146491050720215,6.841954231262207,10.712285041809082,5.938357353210449,6.427279949188232,3.8728103637695312,2.975698947906494,3.8291571140289307,0.0,3.4022817611694336,2.1096885204315186
C,0.0,0.0,0.0,0.0,1.294603943824768,0.0,0.42652687430381775,0.4291151463985443,1.2784134149551392,0.8863149881362915,0.8855071663856506,0.4222349524497986,0.43194350600242615,0.0,0.0,0.0,0.4247512221336365,0.0,0.0,0.0,0.0
