,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
L,0.7753148674964905,0.38856756687164307,0.3890923261642456,0.39669114351272583,0.3867190182209015,0.0,0.3920769989490509,0.0,0.3927850127220154,0.775621235370636,0.7743831276893616,0.0,0.3924429714679718,0.0,0.7873325347900391,0.3877524137496948,0.7730394005775452,1.1994400024414062,0.3878733813762665,0.0,0.7796893119812012,1.5522297620773315,0.3935707211494446
K,0.0,0.7772168517112732,0.3927340507507324,0.7913954257965088,0.39071106910705566,0.396960973739624,0.0,0.0,0.0,0.38611119985580444,0.0,0.0,0.3903034031391144,0.0,0.39039257168769836,0.0,0.0,0.0,0.0,0.0,0.0,0.3847655653953552,2.3412725925445557
M,0.0,0.3874351978302002,0.0,0.0,0.0,0.0,0.0,0.0,0.3892323970794678,0.0,0.38598668575286865,0.0,0.4007592797279358,0.0,0.0,0.3890582025051117,0.0,0.4018605947494507,0.38716235756874084,0.3936956226825714,0.0,0.0,0.0
F,0.0,0.0,0.0,0.0,0.0,0.3853602409362793,0.7774742245674133,0.7794500589370728,0.0,0.0,0.3860365152359009,0.0,0.0,0.0,0.3889472782611847,0.0,0.0,0.0,0.0,0.0,0.3881774842739105,0.3884681761264801,0.0
P,0.3922801613807678,0.7850826978683472,1.185278296470642,0.7813330888748169,0.7795476913452148,0.7769080996513367,0.38550859689712524,0.39124271273612976,0.0,0.38798588514328003,0.3900342881679535,1.1807044744491577,0.7844889760017395,1.1750534772872925,0.3892039954662323,1.5682872533798218,0.3887222111225128,0.7784620523452759,0.3893469572067261,0.0,0.0,0.7889596223831177,0.3850543797016144
S,0.7761837244033813,0.0,0.38868248462677,0.38879406452178955,1.1783852577209473,1.5541019439697266,0.3925170600414276,1.1719143390655518,1.555283784866333,0.3896699547767639,1.1848257780075073,0.7817317843437195,0.3896982669830322,0.7834947109222412,0.4058283865451813,0.0,0.0,0.0,0.3889082670211792,0.3854607939720154,0.0,0.3908180296421051,0.0
T,0.3921106457710266,0.3879219889640808,0.389705091714859,0.0,0.387806236743927,0.0,0.0,0.3862420618534088,0.3892497718334198,0.0,1.168828010559082,0.39059263467788696,0.0,1.161694884300232,0.8040235638618469,0.7741308808326721,0.3881441056728363,0.7815096378326416,0.41603270173072815,1.18254816532135,0.7790215015411377,0.0,0.0
W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3879842162132263,0.0,0.0,0.0,0.0,0.0,0.3903172016143799,0.0,0.0,0.0,0.0
Y,0.0,0.0,0.39041247963905334,0.0,0.38835835456848145,0.3888242244720459,0.4174867868423462,0.38907498121261597,0.0,0.0,0.0,0.3901573419570923,0.0,0.0,0.3873923420906067,0.38907143473625183,0.7819494605064392,0.3898800313472748,0.0,0.0,0.0,0.0,0.0
C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
