,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
L,5.129291534423828,1.7153024673461914,2.5653462409973145,2.556273937225342,5.974917888641357,3.3960070610046387,9.00743293762207,8.09216594696045,4.289048194885254,3.432546377182007,6.427172660827637,5.132716178894043,3.8407022953033447,3.012484073638916,6.0539774894714355,1.7469722032546997,3.89788556098938,3.0235533714294434,2.133758783340454,2.979369878768921,2.5651018619537354
K,3.419935941696167,3.4127533435821533,2.568000316619873,4.299595832824707,3.4308362007141113,4.715124130249023,2.1318137645721436,5.15802526473999,3.868699312210083,3.454756736755371,2.151949167251587,5.146765232086182,7.778849124908447,8.184182167053223,6.86006498336792,10.288959503173828,6.853662490844727,3.8510582447052,5.129081726074219,5.578610420227051,4.279282093048096
M,0.423611581325531,0.0,0.42376887798309326,0.0,0.0,0.8489561080932617,1.2707735300064087,1.2716060876846313,2.5527446269989014,1.2802239656448364,1.7142033576965332,0.43086519837379456,0.8536467552185059,1.2756654024124146,0.4298069477081299,0.4277147650718689,1.2769639492034912,0.0,0.42524227499961853,0.4266626536846161,0.0
F,0.4253174364566803,0.0,0.8544217348098755,1.2788041830062866,2.9754855632781982,2.5530762672424316,2.9777989387512207,3.8329360485076904,2.550140619277954,2.5505049228668213,2.134296417236328,2.5487587451934814,0.42604583501815796,1.7053186893463135,0.42789575457572937,2.120959758758545,1.6972551345825195,0.42499566078186035,0.0,0.8496369123458862,0.42482733726501465
P,0.8689693212509155,15.90095043182373,3.8710923194885254,3.4138662815093994,2.9838974475860596,2.5659525394439697,2.5752627849578857,0.8570107221603394,2.62910795211792,1.7344845533370972,1.7010300159454346,2.56840443611145,0.4261327385902405,1.2943263053894043,1.712070107460022,0.8489305973052979,2.1328017711639404,2.5924694538116455,4.295291423797607,6.468312740325928,1.7128208875656128
S,3.396641492843628,1.2805970907211304,3.4274415969848633,2.9942753314971924,2.9807846546173096,3.406372547149658,3.8937108516693115,2.9944190979003906,1.2901062965393066,5.6376776695251465,5.988518714904785,4.781822204589844,3.8800930976867676,3.8555312156677246,3.4217965602874756,5.131607532501221,3.4117274284362793,4.273797512054443,2.17755126953125,1.286057472229004,4.702178001403809
T,1.7132890224456787,1.2861382961273193,2.9862730503082275,3.413203239440918,2.573904037475586,3.432271718978882,5.111291408538818,3.409255027770996,5.1327362060546875,3.009605884552002,5.6743669509887695,2.564302921295166,4.294318675994873,4.286019802093506,3.005103349685669,3.0241167545318604,4.3043646812438965,2.5542709827423096,3.827440023422241,1.6971327066421509,3.423175096511841
W,0.4260118007659912,0.0,0.42554283142089844,0.42693471908569336,0.0,0.4232708215713501,0.0,0.8478744029998779,1.2706559896469116,0.8480982780456543,1.2683180570602417,0.0,0.0,0.0,0.0,0.4216165542602539,0.0,0.0,0.0,0.8494057059288025,0.0
Y,0.8518857955932617,0.8491020798683167,0.8611432313919067,1.2752645015716553,0.0,0.8514129519462585,1.2720633745193481,0.8507279753684998,0.4248579442501068,1.2764493227005005,0.42472729086875916,1.2731972932815552,1.6949512958526611,0.4253394901752472,0.8491078615188599,1.2734897136688232,0.4240449070930481,0.0,0.0,0.856042742729187,1.2696788311004639
C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4260707497596741,0.0,0.0,0.4291003942489624,0.0,0.0,0.0,0.4247865676879883,0.0,0.45009922981262207,0.0
