,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
L,0.9383667707443237,1.4246022701263428,0.0,2.8342506885528564,2.8385446071624756,1.882846474647522,2.38930344581604,2.346708059310913,3.860090494155884,3.7939202785491943,3.305694103240967,0.47919926047325134,0.47128939628601074,1.896093487739563,1.3963929414749146,5.228858470916748,2.8333137035369873,2.814432144165039,1.880673885345459
K,1.8758081197738647,1.884493112564087,2.825747013092041,3.2989532947540283,2.829195022583008,1.8780120611190796,0.9446953535079956,1.878232717514038,1.8696414232254028,1.4503031969070435,2.8822481632232666,3.8535096645355225,0.9515752792358398,5.263757705688477,3.3497018814086914,2.9036545753479004,2.9201128482818604,4.237249374389648,6.128316879272461
M,0.4677804112434387,0.0,0.47249066829681396,0.0,0.46493256092071533,0.9459100365638733,0.0,0.0,1.8727021217346191,0.47582393884658813,0.4973694086074829,0.0,0.47032514214515686,0.0,0.9476715922355652,0.0,0.4654383659362793,0.46293073892593384,0.0
F,1.8761323690414429,1.4126871824264526,0.0,0.4705599546432495,0.9347848892211914,1.3972246646881104,0.936665415763855,3.283346652984619,2.3392393589019775,1.8849292993545532,2.340151786804199,0.9398153424263,0.4684024751186371,0.46961545944213867,0.46811535954475403,0.9399675726890564,0.0,1.402492880821228,0.926975429058075
P,0.9464516043663025,5.250040531158447,1.414858102798462,2.374767303466797,5.181035995483398,1.405905842781067,1.9505383968353271,1.403067708015442,2.8571462631225586,1.9153779745101929,3.3493599891662598,1.4057073593139648,1.949008822441101,3.823791980743408,4.794020652770996,2.851304531097412,2.398817300796509,3.299842119216919,0.9342876076698303
S,4.23902702331543,3.764727830886841,3.7470386028289795,2.8175954818725586,0.9423267245292664,2.8308584690093994,3.7953028678894043,2.349567174911499,4.786654949188232,1.8890905380249023,4.7251763343811035,5.663567543029785,3.3249096870422363,2.379810333251953,3.76556134223938,1.4098135232925415,3.7655982971191406,4.2340168952941895,2.367941379547119
T,2.3461852073669434,1.4281141757965088,1.891257405281067,2.8205814361572266,2.3505940437316895,2.811737298965454,3.7620813846588135,1.875370740890503,3.3640942573547363,3.2913169860839844,1.4237306118011475,2.3561131954193115,2.8682713508605957,0.9436830878257751,2.415539026260376,0.4684394896030426,1.4058114290237427,1.4044548273086548,1.4149080514907837
W,0.46552279591560364,0.0,0.46671587228775024,0.0,0.0,0.46513789892196655,0.45816123485565186,0.0,0.0,0.0,0.0,0.46877071261405945,0.0,0.9341641664505005,0.0,0.4643877148628235,0.0,0.0,0.0
Y,1.3987596035003662,0.9350243210792542,1.8863921165466309,0.47224223613739014,0.9423584938049316,0.4679814279079437,2.3507628440856934,0.4716149568557739,1.88140869140625,1.3894002437591553,0.0,0.9288020730018616,0.9366568922996521,1.9064127206802368,0.47271034121513367,0.47512102127075195,0.47096553444862366,0.0,1.4129434823989868
C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
