,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
L,10.533474922180176,8.429231643676758,7.349066734313965,6.464321136474609,14.808623313903809,15.813457489013672,13.331924438476562,25.832420349121094,19.169954299926758,11.702248573303223,8.959609985351562,9.274335861206055,6.838103294372559,4.1893486976623535,8.488088607788086,13.086285591125488,7.894687175750732
K,5.801450729370117,6.834698677062988,14.85832405090332,9.51039981842041,7.894517421722412,8.426642417907715,8.433999061584473,7.464665412902832,8.065528869628906,5.897005081176758,5.830789089202881,11.820304870605469,2.6834771633148193,8.002257347106934,6.9152655601501465,8.917634963989258,10.088096618652344
M,1.0683250427246094,0.5209484100341797,0.5279850959777832,2.633265495300293,3.6679258346557617,1.5732659101486206,3.7575571537017822,2.6289710998535156,1.5668318271636963,4.251482963562012,2.0923514366149902,1.056284785270691,4.34854793548584,1.0371980667114258,2.6161787509918213,0.5258154273033142,0.5207024812698364
F,5.274570941925049,3.122753858566284,3.6652371883392334,5.774420738220215,8.932750701904297,5.766757011413574,4.710805892944336,5.261401176452637,1.1521896123886108,3.164337396621704,7.878580570220947,4.179381370544434,11.653388023376465,9.453925132751465,2.079430103302002,3.1661570072174072,1.5659984350204468
P,2.644446611404419,33.67828369140625,5.287478446960449,11.803268432617188,7.4153733253479,1.594684362411499,4.844875335693359,2.120448589324951,5.505624771118164,4.809918403625488,8.064364433288574,9.51911449432373,8.470283508300781,7.3659796714782715,6.406976699829102,18.995485305786133,10.086749076843262
S,10.503990173339844,14.154970169067383,13.733062744140625,7.3804144859313965,7.922745704650879,12.112571716308594,6.403979301452637,7.6457839012146,12.380183219909668,13.321918487548828,10.052997589111328,12.671737670898438,8.907478332519531,8.447519302368164,9.4642972946167,6.350654602050781,9.48488998413086
T,4.751555442810059,15.301403045654297,4.190028667449951,8.955574035644531,6.320050239562988,6.847020149230957,10.248108863830566,4.713828086853027,5.287261486053467,6.931568145751953,6.315196990966797,5.293963432312012,7.954660892486572,5.76970100402832,8.944219589233398,6.915472507476807,4.762261390686035
W,2.1004879474639893,0.5196325182914734,0.0,0.5210546851158142,1.563818097114563,3.1304233074188232,0.5194715261459351,1.566352128982544,0.5168363451957703,1.5600087642669678,1.047391414642334,1.0461851358413696,0.5219776034355164,1.5627802610397339,1.5607050657272339,1.045283317565918,0.0
Y,7.3860955238342285,3.145822763442993,2.1106791496276855,2.610419988632202,6.309064865112305,6.814739227294922,8.413970947265625,3.6599996089935303,2.626204490661621,7.3480610847473145,7.317077159881592,3.671250343322754,10.478306770324707,10.989646911621094,5.755610942840576,6.271133899688721,23.56395721435547
C,0.0,0.0,0.0,0.0,0.0,0.0,0.5502293705940247,0.0,0.0,0.0,0.5275011658668518,0.5645273327827454,0.0,0.0,0.0,0.0,0.0
